453488,"121.413000,31.269000#121.417000,31.265000#121.421000,31.264000#121.424000,31.261000#121.428000,31.259000"
764852,"121.541000,31.307000#121.545000,31.307000#121.553000,31.305000#121.554000,31.305000"
477921,"121.518000,31.294000#121.522000,31.292000#121.526000,31.290000#121.528000,31.286000#121.530000,31.286000"
1150921,"121.572000,31.248000#121.575000,31.243000#121.577000,31.242000"
1041819,"121.450000,31.419000#121.451000,31.423000#121.452000,31.417000#121.452000,31.423000#121.453000,31.416000#121.453000,31.421000#121.454000,31.415000#121.457000,31.412000#121.460000,31.407000#121.460000,31.409000"
127782,"121.505000,31.332000#121.506000,31.331000"
905284,"121.500000,31.257000#121.504000,31.260000#121.508000,31.262000#121.511000,31.259000#121.511000,31.260000"
711570,"121.409000,31.178000#121.413000,31.180000#121.417000,31.180000#121.420000,31.180000"
1129388,"121.381000,31.232000#121.382000,31.227000#121.384000,31.231000#121.385000,31.227000"
1707297,"121.450000,31.142000#121.454000,31.139000"
1803942,"121.432000,31.276000#121.432000,31.281000#121.433000,31.275000#121.433000,31.280000#121.434000,31.275000#121.434000,31.279000#121.435000,31.274000#121.435000,31.280000#121.436000,31.273000#121.436000,31.281000#121.437000,31.272000#121.437000,31.280000#121.438000,31.271000#121.438000,31.278000#121.440000,31.271000#121.443000,31.274000#121.447000,31.271000#121.450000,31.267000#121.454000,31.268000"
347387,"121.504000,31.236000#121.505000,31.240000#121.506000,31.235000#121.506000,31.240000#121.507000,31.235000#121.507000,31.239000#121.508000,31.235000#121.508000,31.238000"
692373,"121.446000,31.210000#121.448000,31.204000#121.452000,31.206000#121.453000,31.206000"
832229,"121.488000,31.254000#121.491000,31.250000#121.491000,31.256000#121.492000,31.249000#121.492000,31.253000#121.493000,31.248000#121.496000,31.247000"
706884,"121.440000,31.292000#121.444000,31.291000#121.448000,31.292000#121.449000,31.293000"
122505,"121.374000,31.233000#121.375000,31.237000#121.376000,31.233000#121.378000,31.232000"
837437,"121.519000,31.281000#121.523000,31.280000#121.526000,31.276000#121.530000,31.272000#121.533000,31.268000#121.536000,31.264000#121.539000,31.261000"
154005,"121.419000,31.138000#121.420000,31.143000"
380209,"121.485000,31.303000#121.489000,31.304000"
670719,"121.363000,31.356000#121.366000,31.353000"
1149094,"121.445000,31.377000#121.447000,31.372000#121.450000,31.372000"
485820,"121.553000,31.279000#121.557000,31.280000#121.558000,31.280000"
386388,"121.534000,31.267000#121.537000,31.263000#121.541000,31.258000#121.543000,31.260000"
1644183,"121.525000,31.314000#121.525000,31.320000#121.526000,31.314000#121.526000,31.320000#121.528000,31.314000#121.532000,31.313000#121.532000,31.314000"
595824,"121.452000,31.346000#121.454000,31.342000#121.457000,31.337000#121.459000,31.330000#121.459000,31.334000#121.460000,31.331000"
1108574,"121.514000,31.284000#121.516000,31.276000#121.516000,31.286000#121.517000,31.276000#121.518000,31.286000"
842427,"121.417000,31.204000#121.419000,31.195000#121.419000,31.205000#121.420000,31.195000#121.420000,31.205000#121.421000,31.196000#121.423000,31.204000#121.427000,31.202000#121.431000,31.201000#121.434000,31.201000"
787919,"121.349000,31.285000#121.350000,31.281000#121.350000,31.285000#121.351000,31.283000"
1628541,"121.428000,31.250000#121.431000,31.246000#121.433000,31.242000#121.437000,31.240000#121.438000,31.239000"
239855,"121.278000,31.201000#121.282000,31.203000#121.286000,31.203000#121.289000,31.206000#121.293000,31.205000#121.297000,31.203000"
1634439,"121.422000,31.158000#121.426000,31.160000"
834709,"121.491000,31.340000#121.491000,31.345000#121.492000,31.338000#121.495000,31.338000"
18908,"121.528000,31.324000#121.531000,31.327000#121.534000,31.328000"
808976,"121.407000,31.168000#121.407000,31.172000#121.410000,31.167000#121.411000,31.167000"
1151695,"121.522000,31.312000#121.526000,31.314000#121.530000,31.314000#121.532000,31.314000"
466746,"121.435000,31.168000#121.438000,31.164000#121.439000,31.164000"
1727406,"121.470000,31.285000#121.474000,31.297000#121.478000,31.299000#121.481000,31.302000"
1461024,"121.359000,31.151000#121.363000,31.147000#121.366000,31.143000#121.369000,31.138000#121.371000,31.133000#121.371000,31.137000#121.372000,31.131000#121.372000,31.136000#121.373000,31.129000#121.377000,31.128000#121.380000,31.127000"
862034,"121.475000,31.201000#121.478000,31.204000"
1726954,"121.362000,31.282000#121.365000,31.276000#121.365000,31.282000"
76754,"121.532000,31.315000#121.535000,31.318000#121.539000,31.318000#121.541000,31.318000"
6828,"121.519000,31.304000#121.523000,31.313000#121.524000,31.309000#121.525000,31.327000#121.526000,31.319000#121.529000,31.335000"
1421782,"121.459000,31.235000#121.461000,31.233000"
1673506,"121.433000,31.233000#121.436000,31.236000#121.438000,31.232000#121.438000,31.238000#121.440000,31.233000"
4679,"121.339000,31.252000#121.342000,31.255000#121.344000,31.250000#121.344000,31.252000"
1582209,"121.481000,31.220000#121.483000,31.224000"
65813,"121.497000,31.307000#121.501000,31.307000#121.504000,31.307000"
316011,"121.533000,31.268000#121.536000,31.264000#121.537000,31.264000"
98910,"121.463000,31.265000#121.467000,31.263000#121.468000,31.263000"
589736,"121.471000,31.283000#121.473000,31.272000#121.473000,31.283000#121.474000,31.271000#121.474000,31.283000#121.475000,31.271000#121.475000,31.283000#121.476000,31.270000#121.476000,31.283000#121.478000,31.269000#121.482000,31.268000#121.483000,31.261000#121.483000,31.268000#121.484000,31.267000"
224344,"121.441000,31.177000#121.442000,31.164000#121.442000,31.178000#121.443000,31.164000#121.443000,31.178000#121.444000,31.166000#121.444000,31.176000#121.445000,31.166000#121.445000,31.173000"
916879,"121.363000,31.147000#121.364000,31.143000#121.364000,31.148000#121.365000,31.144000#121.368000,31.152000#121.372000,31.152000#121.376000,31.154000#121.378000,31.155000"
386937,"121.361000,31.203000#121.364000,31.206000#121.368000,31.208000#121.372000,31.207000#121.376000,31.207000#121.384000,31.211000#121.385000,31.215000"
1295636,"121.444000,31.338000#121.448000,31.339000#121.452000,31.335000#121.453000,31.335000"
1300424,"121.589000,31.280000#121.593000,31.280000#121.593000,31.282000"
1548976,"121.415000,31.267000#121.419000,31.265000#121.422000,31.264000"
1784664,"121.457000,31.173000#121.459000,31.177000#121.463000,31.179000#121.463000,31.184000#121.467000,31.185000#121.470000,31.188000#121.470000,31.191000"
1274194,"121.385000,31.283000#121.385000,31.288000#121.386000,31.283000#121.386000,31.291000#121.387000,31.283000#121.387000,31.291000#121.388000,31.283000#121.388000,31.291000#121.389000,31.283000#121.389000,31.291000#121.390000,31.282000#121.394000,31.282000"
1573268,"121.439000,31.242000#121.443000,31.244000#121.443000,31.249000#121.444000,31.244000#121.444000,31.249000"
1597782,"121.426000,31.265000#121.430000,31.265000#121.434000,31.266000#121.438000,31.267000#121.442000,31.266000#121.445000,31.263000#121.447000,31.261000"
1175616,"121.347000,31.261000#121.349000,31.260000"
358741,"121.425000,31.165000#121.428000,31.168000#121.432000,31.168000#121.436000,31.168000#121.440000,31.169000#121.444000,31.170000#121.445000,31.166000#121.445000,31.170000"
1314582,"121.355000,31.228000#121.357000,31.222000#121.358000,31.218000#121.358000,31.222000"
1513728,"121.270000,31.167000#121.273000,31.164000#121.273000,31.173000#121.274000,31.164000#121.274000,31.173000#121.275000,31.162000#121.278000,31.158000"
110878,"121.456000,31.170000#121.458000,31.168000"
544364,"121.385000,31.253000#121.389000,31.251000#121.393000,31.250000#121.397000,31.250000"
1211446,"121.531000,31.324000#121.532000,31.328000#121.534000,31.328000"
1071592,"121.468000,31.227000#121.468000,31.229000"
1029491,"121.501000,31.274000#121.501000,31.279000#121.502000,31.273000#121.502000,31.279000#121.503000,31.272000#121.503000,31.279000#121.504000,31.272000#121.504000,31.279000#121.506000,31.270000#121.507000,31.271000"
677313,"121.474000,31.399000#121.477000,31.402000#121.481000,31.401000#121.483000,31.402000"
737547,"121.447000,31.319000#121.451000,31.318000#121.455000,31.318000#121.459000,31.320000#121.461000,31.320000"
314290,"121.490000,31.331000#121.494000,31.329000#121.498000,31.330000#121.504000,31.340000"
266965,"121.516000,31.304000#121.519000,31.307000#121.522000,31.312000"
1377740,"121.461000,31.191000#121.462000,31.191000"
460567,"121.485000,31.209000#121.485000,31.210000"
819598,"121.435000,31.202000#121.439000,31.201000#121.443000,31.203000#121.443000,31.207000#121.447000,31.208000#121.472000,31.221000"
99762,"121.347000,31.132000#121.351000,31.134000"
1365588,"121.532000,31.323000#121.532000,31.329000"
1630232,"121.369000,31.357000#121.369000,31.361000#121.370000,31.356000#121.370000,31.357000"
395294,"121.512000,31.260000#121.514000,31.259000"
1464546,"121.440000,31.193000#121.441000,31.177000#121.441000,31.193000#121.442000,31.176000#121.442000,31.192000#121.443000,31.175000#121.443000,31.190000#121.444000,31.166000#121.444000,31.190000#121.445000,31.164000#121.445000,31.191000#121.446000,31.162000#121.446000,31.191000#121.447000,31.160000#121.447000,31.192000#121.448000,31.158000#121.448000,31.192000#121.449000,31.158000#121.453000,31.194000#121.457000,31.196000#121.461000,31.197000#121.469000,31.187000#121.470000,31.190000"
1516151,"121.449000,31.168000#121.453000,31.168000#121.453000,31.170000"
1201843,"121.521000,31.280000#121.525000,31.281000#121.529000,31.283000"
959701,"121.461000,31.269000#121.461000,31.273000#121.465000,31.272000#121.465000,31.273000"
645372,"121.504000,31.273000#121.507000,31.276000#121.511000,31.278000#121.514000,31.281000"
349850,"121.408000,31.357000#121.412000,31.358000#121.416000,31.360000#121.420000,31.362000#121.424000,31.364000#121.428000,31.366000#121.430000,31.367000"
248683,"121.377000,31.271000#121.378000,31.275000#121.378000,31.276000"
979211,"121.466000,31.207000#121.470000,31.209000#121.474000,31.211000#121.477000,31.212000"
742531,"121.538000,31.232000#121.541000,31.235000#121.545000,31.236000#121.547000,31.237000"
685773,"121.589000,31.280000#121.593000,31.280000#121.594000,31.285000"
1643537,"121.474000,31.274000#121.476000,31.270000#121.479000,31.267000#121.479000,31.269000"
1611667,"121.532000,31.286000#121.536000,31.285000#121.537000,31.292000#121.538000,31.291000"
1374715,"121.380000,31.194000#121.384000,31.188000#121.384000,31.192000#121.385000,31.188000#121.386000,31.189000"
1301770,"121.331000,31.268000#121.334000,31.268000"
1188705,"121.426000,31.159000#121.429000,31.156000#121.433000,31.153000#121.437000,31.154000#121.441000,31.156000#121.443000,31.157000"
993536,"121.492000,31.184000#121.493000,31.173000#121.493000,31.184000#121.494000,31.174000#121.494000,31.180000#121.495000,31.174000#121.495000,31.175000"
792894,"121.516000,31.279000#121.518000,31.275000#121.518000,31.276000"
1242500,"121.464000,31.267000#121.468000,31.264000#121.471000,31.267000#121.475000,31.269000#121.476000,31.270000"
261696,"121.537000,31.314000#121.539000,31.311000"
1234092,"121.535000,31.300000#121.538000,31.296000#121.542000,31.295000#121.546000,31.293000#121.548000,31.292000"
898605,"121.479000,31.227000#121.483000,31.229000#121.484000,31.230000"
763842,"121.449000,31.200000#121.450000,31.196000#121.450000,31.202000#121.451000,31.193000#121.451000,31.203000#121.452000,31.194000#121.454000,31.207000"
1697779,"121.392000,31.260000#121.392000,31.266000#121.393000,31.259000#121.393000,31.268000#121.394000,31.256000#121.394000,31.269000#121.395000,31.256000#121.395000,31.267000#121.396000,31.256000#121.396000,31.265000#121.397000,31.244000#121.397000,31.256000#121.399000,31.244000"
1274083,"121.562000,31.248000#121.565000,31.244000#121.565000,31.251000#121.566000,31.243000#121.566000,31.251000#121.567000,31.242000#121.570000,31.254000"
606386,"121.445000,31.202000#121.447000,31.198000#121.452000,31.209000"
522216,"121.354000,31.226000#121.358000,31.226000#121.362000,31.225000#121.363000,31.229000#121.366000,31.233000#121.367000,31.237000#121.368000,31.256000#121.369000,31.242000#121.369000,31.255000#121.370000,31.245000#121.370000,31.255000#121.371000,31.247000#121.371000,31.251000#121.372000,31.251000"
1087285,"121.481000,31.305000#121.481000,31.306000"
15868,"121.523000,31.322000#121.527000,31.324000#121.530000,31.324000"
866939,"121.500000,31.280000#121.501000,31.274000#121.501000,31.285000#121.502000,31.273000#121.502000,31.285000#121.503000,31.272000#121.503000,31.285000#121.504000,31.271000#121.504000,31.281000#121.505000,31.263000#121.505000,31.282000#121.506000,31.264000#121.506000,31.282000#121.507000,31.264000#121.507000,31.282000#121.509000,31.278000#121.512000,31.271000#121.513000,31.271000"
539574,"121.506000,31.336000#121.510000,31.335000#121.513000,31.338000"
1804089,"121.470000,31.201000#121.474000,31.202000"
1614861,"121.422000,31.251000#121.425000,31.254000#121.429000,31.256000#121.430000,31.269000#121.431000,31.256000#121.435000,31.274000#121.439000,31.271000#121.443000,31.273000#121.446000,31.271000"
1047397,"121.397000,31.348000#121.399000,31.341000#121.402000,31.337000#121.404000,31.333000#121.406000,31.329000#121.407000,31.330000"
886270,"121.508000,31.297000#121.511000,31.294000#121.514000,31.284000#121.514000,31.294000#121.515000,31.283000#121.515000,31.293000#121.516000,31.279000#121.518000,31.274000#121.520000,31.268000#121.521000,31.269000"
703526,"121.529000,31.288000#121.533000,31.287000#121.534000,31.288000"
969489,"121.515000,31.290000#121.519000,31.290000#121.523000,31.289000#121.526000,31.276000#121.526000,31.290000#121.527000,31.275000#121.527000,31.290000#121.528000,31.275000#121.528000,31.287000#121.529000,31.275000#121.529000,31.286000#121.530000,31.275000#121.530000,31.285000#121.531000,31.275000#121.531000,31.282000#121.532000,31.275000#121.532000,31.281000#121.533000,31.275000#121.533000,31.280000#121.534000,31.276000#121.534000,31.278000"
145192,"121.387000,31.123000#121.391000,31.121000#121.392000,31.123000"
861299,"121.471000,31.219000#121.472000,31.223000#121.476000,31.224000#121.477000,31.230000#121.478000,31.225000#121.478000,31.231000#121.479000,31.226000#121.479000,31.230000#121.480000,31.226000#121.480000,31.230000#121.481000,31.228000"
634038,"121.329000,31.290000#121.332000,31.293000#121.336000,31.293000#121.340000,31.292000#121.344000,31.291000#121.348000,31.290000#121.352000,31.289000#121.356000,31.288000#121.360000,31.286000#121.363000,31.281000#121.363000,31.285000#121.365000,31.285000"
399089,"121.455000,31.313000#121.456000,31.322000"
717512,"121.450000,31.291000#121.454000,31.289000#121.458000,31.290000#121.459000,31.291000"
1289264,"121.403000,31.299000#121.404000,31.334000#121.405000,31.299000#121.405000,31.334000#121.406000,31.299000#121.406000,31.328000#121.407000,31.299000#121.407000,31.322000#121.408000,31.299000#121.408000,31.315000#121.409000,31.299000#121.409000,31.313000#121.410000,31.299000#121.410000,31.311000#121.411000,31.299000#121.411000,31.309000#121.412000,31.299000#121.412000,31.307000#121.413000,31.299000#121.413000,31.305000"
150213,"121.522000,31.322000#121.526000,31.321000#121.530000,31.321000#121.531000,31.315000#121.531000,31.321000#121.532000,31.316000#121.532000,31.321000"
657876,"121.504000,31.304000#121.508000,31.301000#121.512000,31.300000#121.515000,31.300000"
311286,"121.507000,31.328000#121.513000,31.331000"
1757692,"121.401000,31.290000#121.405000,31.290000#121.408000,31.291000"
101652,"121.482000,31.290000#121.486000,31.290000#121.490000,31.291000"
1273250,"121.367000,31.237000#121.371000,31.239000#121.374000,31.242000#121.376000,31.246000"
336966,"121.380000,31.175000#121.382000,31.170000#121.382000,31.175000#121.383000,31.168000#121.383000,31.176000#121.384000,31.166000#121.385000,31.165000"
1218982,"121.412000,31.177000#121.415000,31.174000#121.416000,31.174000"
1760966,"121.508000,31.311000#121.512000,31.311000#121.516000,31.313000#121.519000,31.314000"
1310467,"121.411000,31.297000#121.415000,31.299000#121.419000,31.300000#121.422000,31.301000"
609558,"121.442000,31.282000#121.446000,31.283000#121.448000,31.283000"
726133,"121.506000,31.328000#121.510000,31.328000#121.524000,31.328000"
374464,"121.474000,31.202000#121.476000,31.199000"
1646077,"121.315000,31.246000#121.316000,31.242000#121.316000,31.244000"
1053466,"121.369000,31.199000#121.369000,31.208000#121.370000,31.199000#121.375000,31.198000#121.379000,31.198000#121.382000,31.194000#121.384000,31.192000"
549081,"121.437000,31.188000#121.438000,31.193000#121.439000,31.189000#121.439000,31.194000#121.440000,31.189000#121.440000,31.194000#121.441000,31.188000#121.441000,31.193000#121.442000,31.187000#121.442000,31.192000#121.446000,31.191000#121.450000,31.193000#121.454000,31.195000#121.458000,31.196000#121.462000,31.198000#121.466000,31.200000#121.467000,31.201000"
1325019,"121.359000,31.259000#121.363000,31.256000#121.367000,31.256000#121.369000,31.252000#121.371000,31.251000"
1131170,"121.391000,31.356000#121.394000,31.359000#121.396000,31.360000"
153948,"121.488000,31.271000#121.492000,31.270000#121.496000,31.269000#121.500000,31.269000#121.504000,31.263000#121.504000,31.268000#121.505000,31.262000#121.505000,31.268000#121.506000,31.261000#121.506000,31.268000#121.507000,31.260000#121.508000,31.259000"
1651382,"121.407000,31.248000#121.409000,31.236000#121.409000,31.265000#121.410000,31.232000#121.410000,31.265000#121.411000,31.233000#121.411000,31.265000#121.415000,31.264000#121.419000,31.265000#121.423000,31.267000#121.426000,31.271000#121.429000,31.274000#121.433000,31.275000#121.434000,31.275000"
817906,"121.520000,31.268000#121.524000,31.266000#121.528000,31.266000#121.529000,31.267000"
1223544,"121.386000,31.320000#121.389000,31.320000"
1751541,"121.355000,31.246000#121.357000,31.242000#121.358000,31.245000"
1470552,"121.436000,31.182000#121.440000,31.183000#121.442000,31.178000#121.443000,31.182000"
449570,"121.508000,31.196000#121.511000,31.199000#121.512000,31.234000#121.513000,31.203000#121.513000,31.238000#121.514000,31.205000#121.514000,31.239000#121.515000,31.207000#121.515000,31.239000#121.516000,31.209000#121.516000,31.239000#121.517000,31.210000#121.517000,31.240000#121.518000,31.212000#121.519000,31.241000"
1698068,"121.475000,31.241000#121.479000,31.240000#121.481000,31.250000#121.482000,31.241000#121.482000,31.251000#121.483000,31.242000#121.483000,31.253000#121.484000,31.243000#121.484000,31.257000#121.485000,31.253000#121.485000,31.258000#121.486000,31.260000"
736891,"121.342000,31.151000#121.346000,31.153000#121.347000,31.157000#121.348000,31.155000"
1722314,"121.305000,31.266000#121.308000,31.269000#121.309000,31.265000#121.313000,31.265000#121.315000,31.246000#121.315000,31.265000#121.316000,31.243000#121.316000,31.265000#121.317000,31.243000#121.317000,31.265000#121.318000,31.243000#121.318000,31.264000#121.320000,31.241000#121.320000,31.243000"
564826,"121.440000,31.133000#121.443000,31.129000#121.446000,31.126000"
1221181,"121.446000,31.287000#121.450000,31.285000#121.451000,31.280000#121.451000,31.285000"
47359,"121.553000,31.279000#121.554000,31.287000#121.555000,31.280000#121.555000,31.287000#121.556000,31.283000#121.556000,31.286000"
500810,"121.392000,31.054000#121.396000,31.055000#121.397000,31.061000#121.398000,31.056000#121.401000,31.066000#121.402000,31.065000"
1528304,"121.410000,31.226000#121.414000,31.237000#121.417000,31.240000#121.421000,31.243000#121.421000,31.255000#121.422000,31.243000#121.422000,31.266000#121.423000,31.249000#121.423000,31.386000#121.424000,31.249000#121.424000,31.386000#121.426000,31.271000#121.426000,31.387000#121.427000,31.272000#121.427000,31.385000#121.428000,31.273000#121.428000,31.382000#121.429000,31.274000#121.429000,31.378000#121.430000,31.275000#121.430000,31.374000#121.431000,31.276000#121.431000,31.370000#121.432000,31.277000#121.432000,31.365000#121.433000,31.278000#121.433000,31.359000#121.434000,31.279000#121.434000,31.352000"
500455,"121.527000,31.166000#121.530000,31.166000"
13710,"121.397000,31.287000#121.400000,31.290000#121.401000,31.290000"
353401,"121.325000,31.245000#121.328000,31.242000#121.331000,31.241000"
142379,"121.478000,31.238000#121.480000,31.236000"
905767,"121.405000,31.242000#121.409000,31.241000#121.413000,31.240000#121.417000,31.240000#121.421000,31.239000#121.425000,31.236000#121.429000,31.233000#121.432000,31.236000#121.436000,31.238000#121.438000,31.241000"
1649610,"121.550000,31.191000#121.552000,31.189000"
1297144,"121.412000,31.188000#121.412000,31.194000#121.413000,31.195000"
954601,"121.521000,31.258000#121.523000,31.259000"
193141,"121.363000,31.234000#121.365000,31.230000#121.365000,31.234000#121.366000,31.230000#121.368000,31.229000"
1674222,"121.520000,31.307000#121.523000,31.310000#121.525000,31.314000#121.525000,31.328000#121.526000,31.320000#121.529000,31.335000"
538584,"121.505000,31.302000#121.507000,31.302000"
1191995,"121.413000,31.199000#121.416000,31.202000#121.416000,31.217000#121.417000,31.202000#121.417000,31.218000#121.418000,31.203000#121.422000,31.219000#121.425000,31.222000#121.429000,31.223000#121.433000,31.225000#121.434000,31.226000"
831339,"121.423000,31.264000#121.427000,31.265000#121.436000,31.269000"
1714454,"121.485000,31.278000#121.489000,31.279000#121.492000,31.282000"
1557911,"121.480000,31.269000#121.484000,31.267000#121.487000,31.264000#121.489000,31.264000"
361311,"121.453000,31.298000#121.465000,31.299000#121.465000,31.306000#121.466000,31.299000#121.466000,31.306000#121.467000,31.300000#121.467000,31.306000#121.468000,31.300000#121.468000,31.306000#121.469000,31.300000#121.469000,31.306000#121.470000,31.300000#121.470000,31.306000#121.471000,31.300000#121.471000,31.306000"
1806774,"121.530000,31.268000#121.532000,31.269000"
293417,"121.476000,31.199000#121.480000,31.200000#121.482000,31.201000"
916807,"121.493000,31.251000#121.497000,31.251000#121.501000,31.253000#121.505000,31.254000#121.509000,31.254000#121.513000,31.252000#121.517000,31.251000#121.518000,31.251000"
1415010,"121.399000,31.342000#121.401000,31.338000#121.404000,31.333000#121.406000,31.326000#121.407000,31.326000"
1644328,"121.500000,31.335000#121.504000,31.334000#121.506000,31.329000#121.506000,31.331000"
776231,"121.456000,31.245000#121.460000,31.246000#121.464000,31.244000#121.468000,31.244000#121.472000,31.245000#121.476000,31.246000#121.479000,31.249000#121.482000,31.250000"
229599,"121.485000,31.263000#121.488000,31.262000"
672235,"121.467000,31.319000#121.471000,31.320000#121.475000,31.321000#121.479000,31.320000#121.480000,31.320000"
216670,"121.437000,31.143000#121.437000,31.149000#121.438000,31.141000#121.438000,31.147000#121.439000,31.140000"
738473,"121.482000,31.257000#121.483000,31.261000#121.487000,31.262000"
457401,"121.433000,31.174000#121.436000,31.177000#121.446000,31.181000"
1201638,"121.476000,31.258000#121.478000,31.254000#121.481000,31.237000#121.481000,31.251000#121.482000,31.235000#121.482000,31.249000#121.483000,31.241000#121.483000,31.248000#121.484000,31.243000"
1379571,"121.417000,31.170000#121.421000,31.167000#121.446000,31.173000"
413275,"121.470000,31.287000#121.474000,31.286000#121.480000,31.286000"
329620,"121.528000,31.278000#121.532000,31.280000#121.536000,31.282000#121.539000,31.279000#121.542000,31.275000#121.545000,31.271000#121.549000,31.268000#121.557000,31.271000"
1556344,"121.405000,31.217000#121.409000,31.217000#121.409000,31.229000#121.410000,31.217000#121.414000,31.237000#121.418000,31.239000#121.422000,31.242000#121.426000,31.244000#121.429000,31.246000"
477023,"121.422000,31.171000#121.426000,31.172000#121.430000,31.173000#121.434000,31.174000#121.436000,31.178000#121.437000,31.182000#121.441000,31.183000"
1334464,"121.456000,31.271000#121.460000,31.273000#121.461000,31.273000"
468142,"121.447000,31.334000#121.449000,31.335000"
440363,"121.453000,31.245000#121.456000,31.242000#121.458000,31.238000#121.458000,31.245000#121.459000,31.226000#121.459000,31.245000#121.460000,31.226000#121.460000,31.245000#121.461000,31.226000#121.461000,31.245000#121.462000,31.226000#121.462000,31.245000#121.466000,31.244000#121.470000,31.244000#121.474000,31.245000#121.478000,31.246000#121.482000,31.247000#121.485000,31.250000#121.489000,31.252000#121.493000,31.253000#121.497000,31.254000#121.500000,31.257000#121.504000,31.259000#121.507000,31.262000#121.511000,31.263000#121.515000,31.266000#121.518000,31.269000#121.522000,31.271000#121.525000,31.268000#121.528000,31.263000#121.531000,31.259000#121.535000,31.254000#121.535000,31.256000"
116978,"121.490000,31.294000#121.494000,31.293000#121.498000,31.291000#121.498000,31.295000#121.499000,31.290000#121.499000,31.295000#121.500000,31.290000#121.500000,31.295000#121.501000,31.289000#121.501000,31.295000#121.502000,31.289000#121.502000,31.296000#121.503000,31.289000#121.503000,31.296000#121.504000,31.289000#121.504000,31.296000#121.505000,31.289000#121.505000,31.297000#121.506000,31.288000#121.506000,31.295000#121.507000,31.288000#121.507000,31.294000#121.508000,31.288000#121.508000,31.293000#121.509000,31.287000#121.509000,31.292000#121.511000,31.291000"
270565,"121.390000,31.268000#121.391000,31.282000#121.392000,31.269000#121.392000,31.282000#121.393000,31.269000#121.397000,31.283000#121.399000,31.287000#121.400000,31.288000"
1133635,"121.481000,31.301000#121.484000,31.304000#121.488000,31.304000#121.491000,31.305000"
955347,"121.471000,31.227000#121.471000,31.233000#121.472000,31.226000#121.472000,31.233000#121.473000,31.224000#121.473000,31.233000#121.474000,31.224000#121.474000,31.233000#121.475000,31.224000#121.475000,31.233000#121.476000,31.224000#121.476000,31.231000#121.478000,31.225000#121.482000,31.223000#121.484000,31.219000#121.487000,31.215000#121.491000,31.214000#121.495000,31.214000#121.498000,31.216000"
1337476,"121.405000,31.251000#121.409000,31.251000"
666255,"121.445000,31.338000#121.447000,31.345000#121.448000,31.339000#121.448000,31.344000#121.449000,31.339000#121.450000,31.340000"
1009855,"121.416000,31.282000#121.416000,31.283000"
141038,"121.458000,31.265000#121.460000,31.261000#121.460000,31.263000"
870480,"121.519000,31.314000#121.523000,31.315000#121.527000,31.314000#121.531000,31.314000#121.535000,31.311000#121.539000,31.311000#121.542000,31.311000"
1483679,"121.410000,31.196000#121.412000,31.186000#121.412000,31.196000#121.413000,31.186000#121.413000,31.196000"
921304,"121.469000,31.210000#121.473000,31.211000#121.477000,31.209000"
539909,"121.490000,31.262000#121.494000,31.260000#121.498000,31.255000#121.499000,31.257000"
1006189,"121.476000,31.209000#121.480000,31.210000#121.484000,31.211000#121.485000,31.211000"
1155751,"121.374000,31.233000#121.376000,31.237000#121.377000,31.232000#121.377000,31.238000#121.378000,31.232000#121.378000,31.239000#121.379000,31.232000#121.383000,31.246000"
1615831,"121.474000,31.255000#121.475000,31.244000#121.475000,31.258000#121.476000,31.237000#121.476000,31.258000#121.477000,31.236000#121.477000,31.253000#121.478000,31.233000#121.478000,31.251000#121.479000,31.233000#121.479000,31.250000"
1772117,"121.425000,31.140000#121.428000,31.144000#121.430000,31.148000"
1716179,"121.516000,31.288000#121.520000,31.289000"
693576,"121.495000,31.212000#121.498000,31.215000#121.502000,31.214000#121.506000,31.214000#121.507000,31.216000"
1772764,"121.501000,31.287000#121.504000,31.290000#121.508000,31.292000"
1748659,"121.460000,31.301000#121.464000,31.300000#121.468000,31.300000#121.472000,31.301000#121.476000,31.300000#121.477000,31.304000#121.479000,31.304000"
569887,"121.295000,31.268000#121.299000,31.269000#121.303000,31.266000#121.307000,31.266000#121.309000,31.270000#121.312000,31.269000"
550916,"121.537000,31.255000#121.537000,31.264000#121.538000,31.256000#121.538000,31.264000#121.539000,31.256000#121.539000,31.260000#121.540000,31.259000"
744670,"121.373000,31.200000#121.381000,31.207000#121.381000,31.232000#121.382000,31.207000#121.382000,31.231000#121.383000,31.207000#121.383000,31.231000#121.384000,31.208000#121.384000,31.231000#121.385000,31.214000#121.385000,31.231000#121.386000,31.218000#121.386000,31.231000#121.387000,31.224000#121.387000,31.231000#121.388000,31.231000"
1492468,"121.487000,31.211000#121.491000,31.210000#121.492000,31.214000#121.493000,31.212000"
700091,"121.517000,31.304000#121.521000,31.305000#121.525000,31.303000#121.529000,31.304000#121.531000,31.306000"
965663,"121.437000,31.340000#121.440000,31.341000"
204197,"121.381000,31.317000#121.385000,31.319000#121.389000,31.320000"
1370896,"121.497000,31.235000#121.501000,31.234000#121.505000,31.236000#121.509000,31.234000#121.513000,31.233000#121.517000,31.232000#121.521000,31.230000#121.523000,31.228000"
193057,"121.512000,31.271000#121.515000,31.274000#121.517000,31.274000"
316823,"121.526000,31.276000#121.530000,31.273000#121.533000,31.268000#121.534000,31.268000"
191194,"121.492000,31.308000#121.496000,31.307000#121.500000,31.307000#121.504000,31.307000#121.511000,31.306000#121.513000,31.304000"
1354307,"121.484000,31.304000#121.486000,31.299000#121.489000,31.296000"
