724861 131 2
745387 110323 5
675715 1312 2
1730517 1121201 2
1069121 13 2
336215 112332 2
1083666 131 2
599390 1301 7
355992 112323 9
1522838 13120 8
374322 1 5
1272785 1123 5
712298 1303 5
1626663 1312 2
1779245 13011 2
1356365 130112 5
140160 130 5
377736 1123321 6
705182 130331 2
1049029 13030 5
1609367 1301200 2
1542847 1312002 2
1788750 112332 5
1312853 131 2
345341 1312210 1
584499 1123123 9
538772 1303 5
935434 1310 2
1710089 13102 5
271100 11231233 5
1426026 1312020 7
528147 13100213 8
1788868 1301023 9
858257 1301 6
1071446 1312 2
1382447 112333 5
317577 13 1
515663 112132 9
685997 13013 5
165366 11211 2
1169525 112 5
1325903 13300 2
404424 13102 2
1726085 130 6
200268 1310 2
1030036 131023 8
312391 1303310 2
1779928 130 5
1108203 131022 5
1552473 130332 5
850446 131022 2
1801863 130311 6
242401 13120 2
308774 112112 2
1411828 1301 5
1512060 11233 1
779122 1301 5
653009 13102312 11
13511 131 2
1607108 130 10
777196 1123 5
636347 131020 6
995270 13013120 8
1523112 1310032 2
343817 11 6
660170 13102 9
1512719 1 5
1313043 1303122 2
1331620 112132 5
230738 11213020 2
612389 131021 10
681276 13 1
845031 130 5
1170698 1310213 2
281018 131000 2
1732638 11320 2
1726260 11213 2
698493 1310 2
1173573 11213 5
148937 13102 2
1256299 130132 1
1561300 11231 5
294519 11213 6
338517 1121 2
152468 112301 5
1602127 112321 2
712377 13013 5
235152 11233 5
1622279 1121123 11
235630 1310223 5
1058047 1121332 10
1765360 1301 5
819759 1123211 10
912227 11 6
841198 1 5
457553 13012 5
2059 13120 5
1321374 1 5
659833 130132 5
857852 1121 5
1514137 11231 2
187159 112312 5
350669 13120301 9
118819 130113 6
1779947 112 5
397992 1303031 11
98787 130313 2
1673029 131230 9
327684 13122 1
768529 13102 1
435450 13102 2
814498 13 1
823859 112112 2
1692187 13011 6
54558 112 5
1526558 1301203 5
714951 112313 2
330110 13033 1
40186 11233 6
1621727 11231 2
1799030 1123103 5
616578 130131 5
882291 1132 10
439461 13033 5
116836 1123131 2
1433551 13120 2
97175 11212 9
86734 130332 5
1450547 1312 2
1468502 112 5
93583 112 5
1192262 13 1
422991 112333 6
422148 1312 2
1357267 131200 10
1400811 1301133 9
391429 131021 5
1286873 131200 2
1653566 1 5
1375530 13 1
1282802 11231 6
983947 1123103 2
1712616 1310 2
256432 13 1
956453 1303 5
1189390 11233 1
558272 1123331 2
1239453 11212 8
1701444 1123333 10
1190466 13120 2
910783 130110 5
431240 13033122 8
121326 1312032 7
13968 1121 5
1760837 11230 5
1807051 13 1
1523114 13 1
1314400 110333 2
1382913 13103 2
1769762 1312 2
758081 13 1
1299067 1 5
814530 1312020 7
1355537 11 6
1217845 130121 5
1298162 1301000 8
1716367 131 2
1205837 1310211 2
83428 13120 6
137570 1121 5
526790 130111 6
406138 1301 5
620429 1 5
1350693 13 1
1563357 112312 5
1170484 13120 2
1702724 11 2
1561669 11 6
1504631 131022 5
111683 131200 5
1426688 13013 5
1495663 11212 2
867528 11 6
1556864 130 1
1677539 1 5
1681778 13120 8
64849 131221 5
581214 1 5
1089393 1312 2
256597 13033 1
1269157 113 2
563138 13013 5
244469 1303111 2
316564 13031 6
455522 1312210 5
148678 13120 5
585335 1122 5
239278 130113 2
1300640 11322 2
345956 130313 5
993924 13011 2
130364 112313 6
119133 1123123 10
292645 1301 2
383102 13013 2
949575 1130032 2
1368658 13 1
293484 1121 1
1392230 1123 8
79443 11 2
616716 131 2
342653 1301 1
256923 13 1
1482571 1121 6
699583 13102 2
690049 112332 2
318855 13102 6
719094 11233 5
1481807 132110 9
610521 13031 6
958844 1301 11
1744687 1 5
1745894 13100 6
1638766 131200 10
1093675 1310 5
474204 131200 2
1604673 112311 8
459486 1301 6
724105 130300 2
1341426 1301 5
803762 13013 2
1565738 1310123 5
1463635 131021 5
611883 113201 7
1490824 11213 2
378406 1132 2
1581213 1312 2
1800699 1301123 5
410806 1303031 9
809365 130132 2
58478 1123 5
821033 13 1
237268 1 5
301215 13102 2
220223 1310 2
1299908 130313 1
1100910 112 5
1027204 13011230 5
1042732 13010 5
34214 1310 2
1495592 1303 5
1536693 11212132 1
996465 11233 1
1696490 131200 5
1435825 11231 5
1111398 13 1
1639295 1 5
269358 13013 5
894648 130103 10
146804 1121 5
967661 112 5
1113697 131200 10
1436737 131220 5
1318125 1132220 5
696236 112 6
269287 1312002 2
1111296 112130 5
1474152 1 5
406595 13011 5
676410 131 2
1690453 112 10
1767725 131020 2
64487 1300311 1
434589 11203 6
1187601 13102 2
858643 13120012 2
614540 131 2
594845 13 1
639297 1 5
746199 11 6
786434 11231 5
1237029 131000 2
1146033 130332 5
662957 13100231 11
908730 1301 2
1597113 1123212 9
1008453 1121103 2
824778 13011 5
1165520 13102 5
81550 1301 5
911977 1310230 5
605870 1121 5
1012185 13101 2
712887 131200 1
1523371 112 5
675480 131200 5
1804464 1123123 2
1364151 131023 8
1255126 13010112 4
1720942 130 6
1667370 131020 5
201652 112131 11
721385 131020 2
420728 131021 5
1213178 130313 5
1096819 11322 2
1608809 112312 9
1429213 13013 1
17092 112 5
1419275 112 5
996426 112333 7
942616 1312000 6
1450598 112121 2
1801306 1303310 10
85227 1303 1
1356787 13100322 10
32948 13011 6
1188515 1310230 5
55836 130132 2
1552077 132003 5
354483 13031 1
1434790 1123 5
1308008 13011 7
782070 1121 1
1352276 11 6
874633 1310223 11
500427 11211 8
8677 112103 10
490443 113 2
341721 1310 2
336876 112 5
74373 131020 5
351807 1 5
1592813 1301 5
637739 112 5
1212212 113002 5
528854 1123 2
1248718 13 1
1453983 11233 2
815500 13011 6
160115 1312 2
1573885 1312 2
1323553 1103231 5
17981 130132 1
10781 11231 1
107493 130133 5
714562 1132 2
1304633 112132 5
1373102 1 5
95484 13013 2
1788252 13102212 6
1042542 130331 1
1115375 13 1
960294 13 1
432233 1 5
99974 13120 5
1656140 13013331 5
160502 112 5
371720 1312001 8
1655862 11 6
741052 13102 6
1414469 131202 5
1796252 13102 6
672095 1 5
87727 1310232 5
1050360 13012 2
1229438 1 5
1396456 1301 5
371242 130310 2
1200684 13100 2
31658 13122101 5
97249 13013112 2
1444872 112102 2
1676482 1301 5
200993 1123101 7
1512850 1301 6
1381112 1310 2
1447442 130 5
1249108 13 1
1194564 1132 1
109233 13120 5
1526501 113000 5
18502 1 5
1492866 131 2
852104 112333 3
506565 13102 1
1174809 130112 1
333214 1310 1
1550010 13120 2
1719658 11233 9
743093 131 2
359529 112132 5
179157 13102 2
1437696 112133 9
1399094 130331 2
1638789 1301102 2
1764739 13120020 1
1307592 13030 10
527877 11221130 11
50043 13 1
694260 131 2
385632 11233233 5
305381 112 5
1537737 1123 1
306449 1 5
173921 1301301 2
370016 1 5
1639950 1 5
837796 130 5
1731908 131200 1
798337 131010 6
1328677 11121 6
1501048 13010 5
1539223 1 5
1734040 1301 10
1691263 1123 5
378767 131002 2
685618 13120 2
1385877 11210 2
349842 131221 2
262022 11231 5
499182 112332 8
1710812 1301 6
1563401 130 1
1318337 13033 5
1331723 13013 5
252776 112312 1
271474 131220 2
1231640 1123332 5
478987 112132 2
42670 1312032 2
1007990 130130 1
539953 1301 1
1204856 1 5
1499767 112 5
721899 13102 5
583871 112331 2
905277 1301323 5
1779725 1310303 7
1049773 13102032 11
580732 11 6
1400660 1303112 2
1194629 13 1
1059114 11231 5
1743517 131021 2
1510112 1122133 5
1779829 1301131 6
550483 13010 5
242974 131 2
1743766 13122 2
546600 13 2
1002134 1 5
848459 1123 5
1081010 1123 5
550135 1 5
924795 131 2
1728961 112112 1
288403 130 5
822684 130103132 2
282344 112 5
1285961 11231 5
327812 13120012 7
210478 13011 2
1239429 1 5
113960 131 2
198722 113220 2
1323570 130313 5
1245256 1303 5
664170 1301 6
279612 13120210 5
566475 13120 11
207570 1301 2
827274 13120 5
1358895 113231 9
22643 11212 8
1328441 1301 1
272581 1301332 10
1555801 13101 2
709757 112313 7
1032031 1123310 10
1470329 112101 5
1675023 13 1
319229 1310002 5
799437 13100 2
404970 11231 1
1049886 1312 2
1533459 1312 2
449458 130313 7
931111 1132 2
148483 1312 2
1368986 13011 2
1538354 13 1
879191 11320230 5
774246 13 1
18960 130310 10
1164010 1312002 9
1353319 130132 1
919920 11 6
480696 1301332 1
119108 13 1
735445 1301 5
672743 13013 1
1644315 11 6
24626 13102031 2
443718 11233 9
722437 13031 6
934785 131022 2
1418591 11 6
57981 1310 2
1312621 1312 2
424082 1301 6
1662884 13120 5
1657444 1301030 8
1588921 11 6
994314 131200 5
81360 13012 2
313005 131020 2
693044 13120 5
1639090 1123 7
337636 1310022 2
1400583 1123 5
409375 131022 2
253876 13013 6
1633040 131200 2
1552804 13120203 2
979400 11233 5
816306 13013 5
643677 1 5
287418 1312 2
442871 13012 2
1171016 13120 5
885622 131002 7
88378 112133 2
1763316 130 5
1717652 130332 7
43429 1301103 1
766623 112321 7
1744677 130133 2
1523936 13 2
1643684 1312 2
429058 11233 6
1185033 11230 2
375827 130330 5
164405 1 5
1355268 130313 5
885857 13010 2
864604 131002 2
1306993 1 5
631733 13 2
1615810 131023 9
923193 13033 5
1510665 11231 5
137189 130332 8
1352836 13031 5
189742 1301 5
599376 11 6
1709697 1103000 2
752417 1132222 10
1135426 130 5
1122416 11213 2
445324 112 5
426430 131 2
84746 130323 10
914040 1312032 5
530573 11 6
1442196 13120 2
834254 1123103 5
558224 1132 2
1136258 1301023 7
1314337 1300311 11
1454029 1310232 7
1058018 13120 8
992149 1121212 5
701282 11213 1
1780892 113 2
443486 130313 6
1174123 1132202 5
1383022 1312001 2
1700269 130111 10
953857 13 1
1806930 130 1
963822 11233 5
586614 130122 11
467807 112313 2
667022 131200 1
520024 13120 8
1347834 1123032 2
705196 13010 5
171301 1312000 2
376098 131220 9
528688 112313 5
1272418 130 7
554785 1132 2
1540800 13 7
530255 112323 2
267180 11 6
1182922 11233030 2
1425148 13012 2
953970 1132 2
1016605 13102 5
464942 112313 2
477327 1132022 10
480870 13120 1
1158338 1310002 5
181412 13102 2
307629 1301322 9
1528885 1132223 5
1702309 130330 5
792183 131 2
1489706 13102 2
1623569 13 1
464096 112112 5
743352 112 5
1133018 1123 5
1000603 1301322 9
1302242 1303 5
4734 13013112 7
1714128 130331 5
650037 1310020 2
1583141 131002 1
1504708 13100 2
769961 112330 5
94399 13122101 7
1258300 131 2
130052 11 6
1188973 1 5
718924 1312 2
1156665 13013 2
1719724 130 5
1378730 1132233 8
740309 1303000 8
1136655 1310 2
881551 1301312 10
966082 131 2
1780319 132101100 7
175670 1312001 1
1227162 1132 2
547232 11231 5
722876 112313 6
343364 13010 5
1515041 11231 6
203504 11212 5
1132314 1312003 5
1627701 1312 2
1658540 112 5
296748 131201 2
78114 1 5
1096836 112 5
955548 112333 2
1026183 1310 2
796220 13013 5
1636267 113 8
460700 112313 6
569126 112333 2
1172187 11233133 2
873550 1301131 2
1646024 1110233 10
1220611 1310 2
1407197 13011 3
1671724 131 2
1774670 13102 5
1489850 1132 2
345446 11 6
499638 1123232 9
878257 1301 11
1325116 112131 10
1675756 1303 5
1441271 1 5
370319 1312220 7
1339621 1301 6
1423680 1 5
643336 1132010 7
732058 11213 2
635937 13 1
760336 1301 5
1259532 1301 1
1712906 11321 10
1698061 13102 1
1376415 13100 1
896863 13031 1
878486 13102 11
638079 11231 1
479507 1132001 2
1052441 1123313 5
796830 13 1
1788238 130 6
693660 1312 2
946035 11233 2
886722 1310 2
1722779 1301 5
1299048 110323 1
1439213 1123130 6
1329768 1301 5
1701720 1310202 2
346785 112321 5
1687906 130133 5
381619 113203 5
1577679 13013 8
566599 112131 2
672286 1 5
1802304 11231 5
1464726 13102 5
415295 1301 2
980194 130121 5
891764 132111 2
1105535 1123 5
743897 11 6
1384229 131020 5
1219869 1 5
1641993 131 2
1800028 112313 5
587260 131023 5
653752 1301 1
1235677 1130001 8
1346864 13013 2
393764 13100320 11
1769267 130112 5
891970 130313 1
1318154 1121 6
713782 11233 5
1580323 11232 1
1250431 131022 2
94968 1303100 9
1500584 13031 5
1127816 13102 2
1643822 13102 8
740399 1310 2
1364026 13102 5
617055 13101 2
60860 13010 2
1354571 112 6
1067533 131220 5
980226 13011000 2
1747308 13010 5
541701 1121 2
1685509 1301 6
567937 1121 6
562091 1321203 6
1644735 131020 2
420089 112 5
906356 112 5
840548 112 5
878354 131 2
1018023 1301013 5
1615123 13010 5
426577 1310210 5
85476 130103 7
1805957 13102 6
552759 1301 5
1386748 131021 5
1054112 13011 6
76397 1123 5
308026 13 1
1578264 112313 5
1739525 131 2
307708 13122101 7
748099 130313 1
891232 1 5
639325 1310023 5
436073 1132 2
411683 13120 1
525225 1121322 7
866757 13100 5
24861 130130 8
574229 112333 8
876882 1123 2
1184084 11 6
942621 1121 3
698838 13102301 2
1747032 13 1
1509139 1310210 5
6882 1123 6
1003080 13013 2
1178889 13 1
540417 11 6
607921 11231103 9
955641 13102 5
529573 1301322 9
1252201 13031 6
1347662 130331 7
1288422 112330 7
462335 1310301 2
735922 13120 1
1399334 131 2
1135717 130 5
423860 113222 2
69573 1312030 2
491747 13010 9
312958 1312030 7
1039397 11213 2
562411 1121301 2
1136657 13120 9
1758361 13100230 2
1324681 131 2
174218 11213 5
1231482 130123 5
813421 1 5
1486713 11232 2
711804 13031 5
737400 131203 2
1360135 1121232 2
1102661 11233330 5
1091514 13 1
15482 112331 2
146266 13102 2
194193 11231 7
230779 130133 5
1189913 1101 5
1630885 1123 5
1399548 13031 10
1611934 113201 10
927669 11213 6
1353962 13013 6
1797951 13013220 8
571202 11211 6
1604610 1303132 9
802027 1 5
504319 112310 5
1059950 1312 2
742416 11320 2
1067106 13013 5
645666 1312 2
1349370 131201 2
1727168 131200 8
1130997 131 2
1169226 13 1
1739576 1 5
1220169 1301122 7
1126322 1132233 11
165631 1312030 8
341270 112 5
1175186 11211 1
465811 1301300 5
1221942 130331 2
48764 13 1
710146 1301 5
424617 13 2
1701176 13030 5
1166780 13102 5
416914 131000 2
1416874 130303 10
980013 131203 2
678684 1 5
1567760 1312002 9
1454335 130313 5
303192 113221 2
210964 13 1
730434 112 2
10562 11231 2
401425 11231 5
974776 13030 2
143539 1301 6
611524 11231 5
499546 112332 5
196954 112313 5
340977 131022 2
370192 1301 5
1188883 11320 2
1247585 11231 5
69612 1121 10
1186959 11233 5
681100 11 6
339939 1132222 2
1408235 1303 5
410726 1301131 8
1003454 1310 2
37061 11213 2
45550 1121301 8
1600663 13 1
1052892 13010 5
1484385 13011 5
462979 1123331 2
1468159 1122133 5
362001 1123 7
822647 112311 1
1232188 1121 5
846619 1 5
760538 131200 6
845918 112133 9
30788 1310 2
338278 112331 5
381327 13 2
483364 1303 5
746670 13 1
344345 13013 1
1361849 1301 5
1421090 13012 5
474413 13033 5
1242698 112333 1
431829 130122 5
1362904 131020 2
1311926 13010 5
1385282 13013 5
487959 1123 5
1742652 1303 5
1739768 133002 10
1134775 11211 6
1622622 131022 2
759173 131 2
55209 131023 11
886431 13102 9
32311 13120 1
714640 1123 5
1106983 1101 5
528909 11322 6
581425 13 1
923666 1123 5
1647810 1312 2
195373 131203 10
1753086 13 1
272129 130112 7
1516865 13 1
42409 1132223 2
672554 131 2
532078 11320 8
851740 1122 5
473902 1310230 5
1782382 13100 2
1167898 11233 5
1737482 1123 5
388345 1 5
1050305 11233 5
960979 1312 2
957524 13110 1
67422 130130 10
1083528 130 5
1282391 130 1
1059876 131022 2
1146843 13120 1
497911 131023 8
159619 1121 1
193865 13010 2
610502 131201 5
1132522 11232 7
1270034 130 5
1032478 13100 2
930779 112 5
1227725 112 5
1267466 1303312 8
1004786 13 1
512229 11 6
1384715 1123 1
1141067 1301303 5
712345 130103 2
1287251 1123010 5
1236244 13 1
1055149 1 5
808632 1301 2
1483203 1312 2
1503776 11 2
1129580 130 9
231581 13102 5
940877 131020 2
1751856 13102 2
52827 131201 2
1427797 13013 5
986080 1301 5
357732 112 5
704568 131200 5
987995 1312003 10
344898 1123 2
624850 1123310 2
1142319 1312022 8
1423474 1300333 5
1692520 13011 6
1794379 1301 2
271859 130102 5
80386 112 6
1246994 1 5
615574 11211 2
960569 1303 5
535633 112311 6
686185 131201 2
1136639 1310 2
242494 11322 6
1523646 112330 2
498961 130132 2
633341 1123 5
1586713 130122 2
1585819 1 5
698176 13122 1
569606 1123 5
1498670 1312 2
766315 113 2
788985 11 6
964692 131220 10
891263 13103 2
23127 1 5
1445495 112122 5
1498143 131022 5
1390881 112112 2
745039 11231 5
1718899 112312 5
1631418 131022 10
108808 13011 6
568605 1310222 2
1394345 113220 2
618341 131021 2
391504 130113 5
607886 1310 2
1596238 130132 1
1442030 1303 1
287614 131020 5
1293129 13120 5
1377333 1303131 8
1797890 11032 5
1055151 130113 1
1494144 1 5
323340 131220 5
734163 13013 2
1543155 130101 7
1525823 112123 5
698870 11231 1
538218 1310 5
859963 13 1
997692 1121 5
199467 13 1
1572616 11233 9
1060774 1301333 5
854528 130112 1
579080 11231 2
636936 1303 5
67322 112330 5
333004 1123131 2
1686447 1312 2
1689751 130310 1
642217 1122311 2
832487 112333 8
1116909 1121 2
910952 112323 10
772617 13 1
1101360 1121 6
1162430 112231 5
1115189 1123 5
1475872 13011 5
832496 130110 2
1163083 1303 5
823621 131021 2
1472773 13032 9
601007 1310 2
1094653 130 5
1040106 13011 5
1345108 11032 5
1146956 13031 5
1695330 131 2
3048 1312 2
691516 13003110 7
1683519 1123 8
815335 13102120 9
504483 112 5
1185465 131201 9
449386 112331 5
1231053 131022 5
404984 13013 1
71993 111 2
1052112 130132 2
254039 13031 5
1314290 11212 6
865652 113201 1
1187588 1312210 2
195292 1303310 10
462448 131201 8
1031658 1 5
1398190 1123 7
837294 131203 1
748469 1303100 1
729989 13 2
924213 130330 5
236907 1123 5
440115 1121 2
1436837 1310203 5
547399 11232 5
357781 13 1
917834 130132 6
314516 13013 1
1266494 1301 1
1296346 13 1
939180 130113 2
1379024 13122 1
1580103 11231 5
1744767 130313 1
1676687 13100 5
1320114 112 5
672843 1123313 5
122413 13031 6
733927 13102 2
526986 1312001 6
1273621 1123101 7
100929 130103 3
1306612 1 5
1384224 11233 6
94986 112103 5
399333 13031 5
1176228 113002 9
1230947 1123232 9
813863 1132220 6
1347022 1312002 5
1707814 131002 2
621493 131020 10
713655 112312 5
504257 1 5
1517216 1132 2
221323 131021 11
1207740 11233 1
1000469 11231 2
1637798 11232 5
1634350 1132220 10
771411 11230 5
1728354 13011 7
1349065 1301130 2
264096 113220012 7
164093 130323 9
1136602 130 5
1640260 13033 5
1534560 13013013 2
158994 11212 6
1683607 11 6
449726 11233 1
931243 1123 5
680990 1312000 10
1332998 1310 1
216574 112333 5
1592862 13031 5
314035 13013203 2
1205907 131201 2
1637995 13003 5
755471 13102231 2
541360 112103 5
247756 13120 7
1387903 1121 5
1130091 1123003 5
1778372 13 1
627192 1301 2
1011966 1 5
1761153 13 1
1372136 13023 6
424930 11231331 9
686364 1 5
1386052 1 5
1531645 1301 5
896202 131 2
1652297 131 2
976812 11233 8
203218 1301021 2
773588 1301321 9
1729731 130313 2
1605041 1 5
1420758 11231 2
1269955 113 2
1056200 1 5
717957 1 5
90367 130 5
909467 1123 5
1704386 1330 2
197739 112 5
389805 1301 6
253627 113003 2
878044 13011 6
491354 112312 5
1305984 1303 5
1529620 11 6
1595852 1103 7
358155 1310220 7
1535210 130131 7
1278153 13120 2
47695 1310 2
1783625 13010 2
1154992 1121 2
1206924 113222 1
1177955 13011 2
1636569 131 2
460243 11232 1
1331153 13 1
682521 13100 2
1234806 13120 7
443590 11232 7
1703990 130 8
157149 131020 2
636114 1301211 5
408752 131 2
1144036 13011303 7
1481338 113220 10
1482433 13 1
201910 112331 2
666537 13100022 9
1382228 1123 5
1483208 13120323 9
457653 112331 2
751911 1123 5
1385506 13013 2
609069 13013 2
1345455 11211 5
1233659 131200 5
1771146 13013 9
1119273 130310 10
328177 1303 5
432167 13 1
1132068 13120210 5
297871 1301 1
602689 13033 1
655436 131023 2
176762 1301 5
122802 131023 2
191782 1310 2
1462320 131020 5
1107937 131220 2
1219196 1121 1
1558222 13102 6
1539215 1312 2
1125438 1 5
433754 1303 5
1216807 11233030 4
1102948 11320 1
1373414 1 5
667699 1310 2
905358 11213 5
601896 13 1
1069041 130113 1
1779486 13 1
332433 1303130 11
1070572 131002 5
1093438 130303 2
1745929 11 2
1628250 130311 9
1450454 1301 7
370599 131022 2
24372 1312002 1
1336042 1123302 1
1669882 131020 2
662 131 2
1357391 13 1
1692517 1130 5
387969 112333 10
944503 131020 10
1590168 130113 1
575383 1132 2
374111 11320 8
1368799 130133 8
1523564 1123 5
24669 13100023 10
839618 130331 2
5234 1310 2
1665276 13 2
743222 130 5
546436 112 1
66885 11212 5
1664431 130 5
360207 11231 5
1311268 13 1
933524 112133 10
225559 112131 9
13429 131023 11
1112285 1121322 5
1740419 13 1
547339 1 5
1609885 1310 2
1042653 11 2
1651105 131 2
1347124 1132 1
188530 13 1
733134 1312002 8
56995 11233 2
23977 11300 6
747330 13102 5
1682972 13 1
398926 1301 1
1283538 13010 2
151306 1310 2
75392 13102 6
363525 1301123 8
1229498 11322 2
1108397 13 1
409836 13012 5
746658 1123 5
699872 13120 8
889084 13102 9
1111847 1303 5
1452515 1312210 10
1483690 1121323 2
721026 1121 5
524060 133020 2
587761 13013 2
321295 1132022 5
200879 130130 1
379762 1303130 2
1660340 112 5
1429512 11 6
387834 1312001 5
1346834 130101 2
74296 11231 5
276734 13 1
332230 11231303 8
1206153 112103 10
146265 11231 5
66591 13 2
1513026 13013 2
1745463 11233 9
317786 1121103 2
267132 131 2
1043773 131201 2
1343628 13032 7
1109875 1123 5
1081087 11322 2
1050160 131023 1
815393 1301 2
574861 131202 2
800168 1 5
823528 1132 2
830605 11231 6
270519 13102 5
387641 13120 5
1401023 1123 5
41488 112130 9
880670 11231 5
1177408 1 5
631547 1310 2
1722317 1101121 10
832344 130311 2
1577487 11232 1
643942 13013 2
1218185 130101 7
1313650 131 2
1710477 1123123 10
1515192 13120 5
1269935 112 5
454296 1312 2
161950 13 1
1650286 13010 5
873643 1 5
1238268 130310 1
350508 1121 2
1326899 1 5
365811 1312001 6
483199 130 5
577412 1310 2
198298 130 5
1541724 13013 5
1515443 11 8
662062 131023 5
469465 112301 2
1296178 131002 11
1136689 11330 6
364080 13102 5
147590 1312 2
1227245 1303 1
360713 11322 5
1264001 13 1
1799123 131202 1
830557 13 1
994976 11231 5
1195494 13012 2
1602055 1 5
811634 13013 2
120117 131 2
1338919 11213 2
1213707 13103 1
656545 13102 2
237172 1132202 11
160123 131200 8
293298 130130 10
811646 130303 1
1560490 1301221 5
1503897 13 1
1551195 1301 5
337068 1301 2
1339532 1123310 2
282197 131200 5
1092524 130313 1
1747576 112111 2
851406 131200 7
751058 1303112 10
1374834 1132222 2
463724 13123 2
604627 131021 2
486755 131020 5
944630 1310213 5
1456815 1310210 5
1735662 13012 2
396417 131023 1
1556505 130303 1
541284 1310 2
320236 13 1
1021316 130133 5
856457 112330 5
993201 11322 2
1478582 13 1
241055 113223 5
96943 1312020 6
1260091 11 6
1355771 1 5
391182 131 2
157371 13102 7
1496482 112112 3
1058470 1 5
764718 131 2
663694 1312001 11
460089 1301 2
357110 1121 5
485766 1 5
403341 130131 2
1073984 13033 1
378501 1303112 5
653206 131 2
709607 112313 11
750656 112310 7
1094942 1132212 5
786488 13102 1
21728 112 5
845906 1 5
1429824 1 5
159611 131203 6
1086677 1301123 2
1290989 131 2
915131 1 5
273357 13 1
479314 1 5
1111253 13 1
859707 131200 1
1773632 13 1
928030 1310201 5
1211212 110 5
563962 1 5
72157 1 5
395648 112132 2
1363413 1301322 5
303747 1312002 5
775501 13102212 7
725342 112 5
132083 13010 5
1073395 112331 2
1688832 13 1
259311 130313 2
1172390 131020 1
793675 1 5
340993 1310 2
729068 112330 7
608449 13010 5
475538 1310030 8
806815 11 6
1255447 11213 1
173900 1310 2
681828 13211 1
1402728 11210 5
597791 1310 2
332760 1 5
700351 13100 2
600419 11211 2
995704 11322 6
1796007 112332 5
888134 1132 2
1270212 1121 5
51640 11233 2
747209 1 5
1658309 1301211 1
264455 112103 5
335073 1312 2
257507 11231 1
209471 112331 2
756740 130130 5
1480497 13011 5
53978 112132 2
1313423 130313 6
1167352 113223 7
1193625 11 6
1156317 13011 5
926887 13031 5
1252975 1 5
1189075 11231 5
1461609 1310 2
232465 1123333 2
1511474 13 1
404384 131032 6
1611939 1301031 2
525621 11233 1
1260284 13011 7
166716 13122 1
1596253 1121 6
99041 131022 2
625532 130 5
610607 112313 2
1347467 13 1
134621 131203 2
1570712 112323 2
970653 131021 2
1280578 1310002 5
326209 13 1
1251594 131 2
1698267 13100 9
489172 11231 6
297206 11210 5
337485 130313 1
944935 11213 2
934390 1123133 5
1029869 130113 1
1756946 131022 1
1782920 130 1
651739 112323 9
2453 130103 2
1564991 130101 7
104395 1312020 2
246719 130130 11
664250 13013110 2
493655 11233102 6
1013644 11322 5
800617 130323 9
1798984 130 5
105420 1303 5
1590926 1312 2
3531 1121201 9
1679920 1301 6
723500 1123 6
928312 13 1
355469 13010 5
683972 13 1
909678 13012 6
1606084 13 1
1669739 13120 1
1616923 131201 8
585165 13010 2
865762 1123333 2
426041 1121 5
1064246 13011 2
1314830 131220 2
1526686 131 2
971676 1310232 5
1062548 1310200 5
1133737 131022 2
223514 1 5
617344 13120 4
667875 112313 11
1719048 1301013 7
1102547 131222 2
466723 131002 5
1468901 130 5
1012269 112323 9
1288000 1312001 11
711840 11233 5
715449 13013 1
647956 13102001 9
819549 1310 2
360765 131002 2
1016035 131 2
1344677 13122 7
1111901 130 5
1040356 1303230 5
711018 13 1
541675 130101 2
1213733 13120 6
885439 13101 2
1301640 1310 2
336226 1132 2
113074 1 5
1731329 112101 2
1486829 1301031 8
1392725 1310 2
953915 11320 1
1719582 13100 2
1709198 130310 2
752363 112132 2
922961 11231 3
1807035 1 5
605229 130121 5
366394 113222 2
1302006 1301131 10
1456428 1123 6
259522 1312 2
488385 11212 2
576524 11231 5
455200 131 2
1585095 131200 2
413954 13 1
1260004 113202 2
1780169 13 1
620963 13 1
591953 13120 8
1769363 13120 1
332853 130 5
689971 130 5
1547836 131003 2
1613154 1123 5
731634 13 1
991953 11233102 5
223960 1123 5
118001 11 6
733267 1303 5
1450636 1 5
419820 13102 2
1508276 13 1
878677 13102 2
366853 1310002 9
278527 1123112 5
1113951 130 5
65925 13010 5
627017 13 1
535752 1 5
1093043 112 5
930115 13011 1
1485181 1301 5
1181903 13 1
1261619 1301301 8
970795 13 1
852428 1121330 2
1794716 11 6
1322750 131201 2
531629 11 6
1049205 112133 2
657953 13302 2
1604299 13 1
1003013 13102 2
404515 11233 5
1339151 1310 2
951479 13011320 4
750005 13120122 2
92231 13 1
419093 1312000 2
1625577 130311 5
1747349 13011 8
616219 1 5
180917 1132022 5
281236 112312 2
1198290 1303131 6
1544271 13013 2
1783054 1310 2
1647559 13013 10
904898 1312 2
1390486 132132 5
261810 131200 5
644209 1303 5
1447340 13010 7
750599 1123 5
1762780 13013 6
1177124 11231 5
450586 1301 2
1697830 1312032 2
890561 112112 2
579396 113 2
1352444 1123 1
245438 13120031 3
1234887 1 5
1353633 110332 2
1431789 131203 2
685829 112 6
1297477 131021 10
1116095 13 1
1070876 131 2
208773 1 5
667980 13100033 9
184951 131020 5
622110 1132210 2
179021 13010 2
625361 1123 2
1014467 1 5
887004 11 6
927912 130 5
1132594 13013 5
20976 1310 2
901647 131 2
374525 112132 2
1609589 11212301 6
1651027 131 2
331546 112 6
1295705 131002 5
1242697 131002 5
1402889 1130 2
1243976 1310 2
727440 1310 2
